"y","p","Qr","Q","Eh"
162,0.221190103774425,0,0,0
3,0.242185978207272,0,0,0
26,0.179627765025944,0,0,0
2128,0.234951578890905,0,0,0
11,0.170423183129169,0,0,0
2,0.248969108513556,0,0,0
106,0.196219072325621,0,0,0
2,0.189962257624138,0,0,0
16,0.222030421691015,0,0,0
123,0.200600372427143,0,0,0
109,0.217023992524482,0,0,0
21,0.178402901254594,0,0,0
855,0.215603580586612,0,0,0
512477,0.249246402322315,0,0,2195
532,0.225324591570534,0,0,0
124,0.210221950444393,0,0,0
11,0.192715089202393,0,0,0
22,0.186367615857162,0,0,0
589,0.233228028174490,0,0,0
8,0.198823409667239,0,0,0
39,0.181384465205483,0,0,0
33,0.173491458622739,0,0,0
713,0.222802190433722,0,0,0
4,0.178423542424571,0,0,0
12,0.165723816666286,0,0,0
5811,0.238167857588269,0,0,0
6,0.229346524237189,0,0,0
548,0.237409068914130,0,0,0
2,0.220888800905086,0,0,0
206,0.231576000447385,0,0,0
35,0.177899010132533,0,0,0
29,0.164791918850970,0,0,0
15,0.236088253955822,0,0,0
27,0.197941841722932,0,0,0
4,0.232206277719233,0,0,0
18,0.174574205863755,0,0,0
437,0.22775953410659,0,0,0
63,0.175559213513043,0,0,0
26,0.187778017518576,0,0,0
2,0.248786299896892,0,0,0
2052,0.246335436396766,0,0,0
2,0.21310483753914,0,0,0
2940,0.237674332784954,0,0,0
4,0.201427289524581,0,0,0
60,0.172596781151369,0,0,0
11,0.16141196670942,0,0,0
21,0.235266382785048,0,0,0
240,0.210307830565143,0,0,0
296,0.205057701230980,0,0,0
148,0.223215913358144,0,0,0
295,0.210953617522027,0,0,0
2,0.215814113144297,0,0,0
2,0.179941131675150,0,0,0
376,0.214631062916014,0,0,0
26,0.180193464993499,0,0,0
12,0.175590166100301,0,0,0
2,0.161869550938718,0,0,0
15,0.172956952557433,0,0,0
427,0.242679603237193,0,0,0
372,0.236923798504286,0,0,0
3,0.192599411730189,0,0,0
31,0.200708765208256,0,0,0
1352,0.234596089050174,0,0,0
31,0.173946589783300,0,0,0
19,0.198173523687292,0,0,0
7411,0.241608650276903,0,0,0
24,0.187748542409390,0,0,0
15,0.167043780128006,0,0,0
107,0.202713954953942,0,0,0
19,0.224948506283108,0,0,0
13,0.228038187334314,0,0,0
1571,0.227875889674760,0,0,0
2,0.181835009474307,0,0,0
120,0.233066387425642,0,0,0
3,0.192409220375121,0,0,0
7,0.234338231219444,0,0,0
17,0.191428980960045,0,0,0
197,0.216616393125150,0,0,0
549,0.230507584793959,0,0,0
42,0.168576246711891,0,0,0
94,0.163186873681843,0,0,0
24,0.180472459280863,0,0,0
377,0.207139405556954,0,0,0
10,0.210030869413167,0,0,0
4,0.169794830468018,0,0,0
10,0.216433842922561,0,0,0
739,0.225555327008478,0,0,0
49,0.178294933456928,0,0,0
128,0.196628109284211,0,0,0
431894,0.249605797773693,0,0,1053
369,0.227978828791529,0,0,0
22,0.202118504343089,0,0,0
357,0.223201879097614,0,0,0
5,0.217204372149426,0,0,0
23,0.215977980545722,0,0,0
3,0.166785343065858,0,0,0
2092,0.242832602809649,0,0,0
34,0.206772662298754,0,0,0
19,0.177778441002592,0,0,0
4,0.163879222571850,0,0,0
179,0.204966044742614,0,0,0
12526,0.244798857127316,0,0,0
19,0.168304118711967,0,0,0
2,0.234629609244876,0,0,0
23,0.173998820041306,0,0,0
75,0.211682542313356,0,0,0
2,0.174809736399911,0,0,0
26,0.200997577302624,0,0,0
43,0.212743103997782,0,0,0
74,0.217804959316272,0,0,0
140,0.234991784386802,0,0,0
11,0.172111875836272,0,0,0
29,0.194917549155653,0,0,0
6,0.160879387832247,0,0,0
15,0.182747145046014,0,0,0
3,0.160574268242344,0,0,0
72,0.240461811232381,0,0,0
243,0.224718850497156,0,0,0
240,0.216224186315667,0,0,0
75,0.210734113121871,0,0,0
3,0.193901611026376,0,0,0
8,0.173392530791461,0,0,0
2,0.191853315122426,0,0,0
19,0.180025444861967,0,0,0
79,0.217871166607365,0,0,0
4,0.192012395954225,0,0,0
9456,0.241824168558232,0,0,0
11,0.177449348184746,0,0,0
2,0.183696331751999,0,0,0
57,0.198159800290596,0,0,0
61,0.202808840298094,0,0,0
65,0.184960655595642,0,0,0
5,0.217009717577603,0,0,0
40,0.20197997556068,0,0,0
29,0.161020200892817,0,0,0
50,0.187092859421391,0,0,0
340,0.224590941334609,0,0,0
2,0.170081509954762,0,0,0
19,0.209550043654162,0,0,0
29,0.161696914767381,0,0,0
20,0.207344346777536,0,0,0
29,0.243260716414079,0,0,0
14,0.195978036827873,0,0,0
53,0.189187702296767,0,0,0
9,0.229863924535457,0,0,0
37,0.172758618141524,0,0,0
14,0.182047987221740,0,0,0
6,0.243472212220076,0,0,0
38,0.186500562522560,0,0,0
2016,0.247609950560145,0,0,0
3,0.214463144624606,0,0,0
2,0.165905150445178,0,0,0
6,0.235368505734950,0,0,0
13,0.220396662447602,0,0,0
17,0.166186123951338,0,0,0
8,0.164398254931439,0,0,0
175,0.203039548012894,0,0,0
5,0.211751282112673,0,0,0
523,0.219399427529424,0,0,0
32,0.189986373952124,0,0,0
2,0.17814929418033,0,0,0
1160,0.225108187803999,0,0,0
31,0.201610344129149,0,0,0
2,0.233224244080484,0,0,0
147,0.217807746257167,0,0,0
5,0.181133339467924,0,0,0
113,0.222873531724326,0,0,0
35,0.166048107030801,0,0,0
2,0.209622570355423,0,0,0
247972,0.248818899528123,0,0,774
11,0.163213509651832,0,0,0
12,0.199690688687842,0,0,0
4,0.171587803354487,0,0,0
6,0.186193348378874,0,0,0
50,0.203336906672921,0,0,0
6,0.223531015627086,0,0,0
9,0.213745043384843,0,0,0
7,0.193013528331649,0,0,0
15,0.192264911977109,0,0,0
16,0.162285476166289,0,0,0
35,0.209058709419332,0,0,0
486,0.241453012563288,0,0,0
79,0.196391944007482,0,0,0
16322,0.244452423367184,0,0,0
6,0.217980840981472,0,0,0
26,0.233108364813961,0,0,0
198,0.223778854254633,0,0,0
3,0.210270757260732,0,0,0
3,0.204837047273759,0,0,0
229195,0.248249315198045,0,0,921
173,0.230408077584580,0,0,0
3,0.214643594594672,0,0,0
10,0.184667096117046,0,0,0
3,0.216835125342477,0,0,0
73,0.233822214354295,0,0,0
46,0.192888526893221,0,0,0
85,0.194319884465076,0,0,0
32,0.192854424826801,0,0,0
9,0.201688973400742,0,0,0
14,0.207965843083803,0,0,0
5,0.172732472994830,0,0,0
128,0.243846266341861,0,0,0
9707,0.244273049361072,0,0,0
17,0.207496137092821,0,0,0
2,0.183299505801406,0,0,0
55,0.225617640172131,0,0,0
37,0.221310028000735,0,0,0
2,0.233083975277841,0,0,0
17,0.221129001837689,0,0,0
4,0.167739128209651,0,0,0
2,0.161721859541722,0,0,0
7,0.206667298548855,0,0,0
9,0.228376674421597,0,0,0
2,0.234872491317801,0,0,0
4,0.211868994187098,0,0,0
3,0.19045440452639,0,0,0
3,0.233012451638933,0,0,0
8,0.179306080532260,0,0,0
3,0.225049082918558,0,0,0
134,0.218249018297065,0,0,0
73,0.247215256358031,0,0,0
33,0.182837166748941,0,0,0
14,0.186465438010637,0,0,0
638,0.227151214822661,0,0,0
406,0.222535464130342,0,0,0
3,0.221193429692648,0,0,0
3,0.169503298760392,0,0,0
6,0.218561630512122,0,0,0
70,0.231075965231285,0,0,0
325,0.194374163784087,0,0,0
3,0.171017027306370,0,0,0
130,0.228457954449113,0,0,0
53,0.166585392116103,0,0,0
60,0.175017227395438,0,0,0
46,0.205708582205698,0,0,0
238,0.201128609646112,0,0,0
64,0.223822466030251,0,0,0
2,0.181651504908223,0,0,0
9,0.200903519042768,0,0,0
57,0.210069269530941,0,0,0
19,0.160055488639046,0,0,0
5,0.168098008823581,0,0,0
2,0.180329180997796,0,0,0
1243,0.224486248577014,0,0,0
417441,0.249996037497185,0,0,1968
36,0.217594312827568,0,0,0
90,0.178831697690766,0,0,0
5,0.211007645027712,0,0,0
2,0.201611739275977,0,0,0
48,0.198729657242075,0,0,0
8,0.190591615715530,0,0,0
113,0.227553059500642,0,0,0
51,0.211558341137134,0,0,0
5,0.193583106857259,0,0,0
32,0.201152339254040,0,0,0
7,0.181590221733786,0,0,0
2318,0.239675096676219,0,0,0
19,0.177098270494025,0,0,0
6,0.205051391166635,0,0,0
2,0.211230477211066,0,0,0
123,0.20253832973307,0,0,0
3,0.172512641092762,0,0,0
51,0.211811296099331,0,0,0
9,0.198602745044045,0,0,0
155,0.224997836654074,0,0,0
212,0.229543968327343,0,0,0
5303,0.243483038160484,0,0,0
163,0.224607890234329,0,0,0
119,0.245043048872612,0,0,0
30180,0.249863515920006,0,0,0
6,0.188256428514142,0,0,0
16,0.192723343973048,0,0,0
5,0.224412733125500,0,0,0
54,0.205426145931706,0,0,0
6,0.175057680974714,0,0,0
3258,0.238727268215735,0,0,0
13,0.160213503313717,0,0,0
49,0.183151511964388,0,0,0
134,0.220814923397265,0,0,0
11,0.229489183495753,0,0,0
89,0.180695818874519,0,0,0
633,0.235642334402073,0,0,0
19,0.196057512357365,0,0,0
28749,0.246370336168911,0,0,0
120,0.208252603351139,0,0,0
8,0.160633625464980,0,0,0
27,0.213507721279748,0,0,0
13,0.197340176622383,0,0,0
27,0.181534586390480,0,0,0
13,0.196869475280400,0,0,0
16,0.175214893564116,0,0,0
18,0.169229457101319,0,0,0
2,0.23207968828734,0,0,0
38,0.220489322941285,0,0,0
9,0.161735706487671,0,0,0
104,0.162684655629564,0,0,0
9,0.192733314456418,0,0,0
8,0.177315458136145,0,0,0
41,0.212232855935581,0,0,0
5,0.160590717643499,0,0,0
7,0.20011355712777,0,0,0
28,0.195013469224796,0,0,0
1393,0.232501870647538,0,0,0
10,0.217367982477881,0,0,0
138,0.246158451421652,0,0,0
109,0.214550851706881,0,0,0
6,0.166126141333953,0,0,0
29,0.180883030714467,0,0,0
4,0.197799344884697,0,0,0
12282,0.241849634917453,0,0,0
1551,0.247585958451964,0,0,0
10,0.205962990862317,0,0,0
278,0.239957230594009,0,0,0
31,0.237061516169924,0,0,0
805,0.233124851786997,0,0,0
7,0.181579708270729,0,0,0
19,0.226289082311559,0,0,0
2191,0.241649478569161,0,0,0
33,0.189494962897152,0,0,0
3,0.196691307639703,0,0,0
2,0.225630986425094,0,0,0
20664,0.245323641756549,0,0,0
27,0.190286569152959,0,0,0
20,0.192995797358453,0,0,0
49953,0.248581082974561,0,0,10
118,0.199436398216058,0,0,0
11,0.222663681809790,0,0,0
3,0.170993794703390,0,0,0
55,0.249509852286428,0,0,0
2,0.197692711486015,0,0,0
2,0.164572817389853,0,0,0
24,0.181239608966280,0,0,0
24,0.185488319094293,0,0,0
27,0.169362311293371,0,0,0
2,0.247192762745544,0,0,0
741,0.217837263674010,0,0,0
19,0.174236025260761,0,0,0
261,0.212452047355473,0,0,0
2812,0.244249137258157,0,0,0
122,0.220604001479223,0,0,0
61,0.219604267936666,0,0,0
90,0.204628189965151,0,0,0
2,0.236278630571906,0,0,0
4,0.19973364692647,0,0,0
3,0.197763690364081,0,0,0
79,0.237872483741958,0,0,0
32,0.247253106643911,0,0,0
10,0.214837490352802,0,0,0
3,0.213830587684643,0,0,0
52,0.224697437228169,0,0,0
68,0.212298757014796,0,0,0
2,0.215801294762641,0,0,0
41,0.166702929993626,0,0,0
12,0.172945892028511,0,0,0
39,0.198855871101841,0,0,0
4054,0.234378755562939,0,0,0
4,0.173194807898253,0,0,0
7,0.181886770282872,0,0,0
2,0.192137733842246,0,0,0
2035,0.248894840409048,0,0,0
18,0.194223135258071,0,0,0
41,0.177383682993241,0,0,0
308,0.224688778680284,0,0,0
37,0.2036239679344,0,0,0
276,0.222225834741257,0,0,0
2,0.193757842276245,0,0,0
26,0.211959793730639,0,0,0
22,0.189077924594749,0,0,0
3,0.206134496356826,0,0,0
90,0.209576202253811,0,0,0
11,0.179577705869451,0,0,0
3438,0.235246905882377,0,0,0
10,0.194302269832697,0,0,0
7,0.193394653594587,0,0,0
312,0.234890667118598,0,0,0
30,0.181918405010365,0,0,0
141,0.243827557158656,0,0,0
183,0.200362916085869,0,0,0
4,0.171929172035307,0,0,0
8,0.179546070219949,0,0,0
21,0.164878940084018,0,0,0
1399,0.232556345558260,0,0,0
19,0.224719795661513,0,0,0
241,0.208321229198482,0,0,0
5,0.217523988073226,0,0,0
84,0.199159171546344,0,0,0
62,0.213627111013047,0,0,0
122,0.211556066037156,0,0,0
79,0.198297276264057,0,0,0
229,0.221345238133799,0,0,0
16,0.163133849950973,0,0,0
15,0.178849234140944,0,0,0
491,0.234779513401445,0,0,0
137,0.224506317095365,0,0,0
41,0.234410080914386,0,0,0
1434,0.232162285698578,0,0,0
59,0.231945704424288,0,0,0
68,0.239169466833118,0,0,0
3,0.195426230032463,0,0,0
16,0.216956463784445,0,0,0
2,0.168326743040234,0,0,0
259,0.21595157164149,0,0,0
2,0.181256015389226,0,0,0
55559,0.245552267720923,0,0,0
37,0.209251684907358,0,0,0
25,0.190500561278313,0,0,0
9,0.220474766802508,0,0,0
15,0.21652603413444,0,0,0
80,0.246696946728043,0,0,0
186,0.207731353810523,0,0,0
121,0.191597281864379,0,0,0
6,0.184736789923627,0,0,0
532,0.211818790694233,0,0,0
2,0.224365251844283,0,0,0
16,0.165467706273776,0,0,0
1379,0.234509520754218,0,0,0
2,0.196576252775267,0,0,0
8,0.163314641336910,0,0,0
2,0.231857553415466,0,0,0
19,0.176583725155797,0,0,0
13,0.191045757120010,0,0,0
2,0.163786905023735,0,0,0
17,0.179523915047757,0,0,0
10,0.186889373655431,0,0,0
19,0.163760051983409,0,0,0
77,0.225111095968168,0,0,0
41,0.203223774072248,0,0,0
148,0.212015377650969,0,0,0
52,0.175067487005144,0,0,0
41,0.226238380242139,0,0,0
2,0.167983973450027,0,0,0
877,0.244356495314278,0,0,0
2,0.163182849341538,0,0,0
10,0.188095863268245,0,0,0
3,0.171552718635648,0,0,0
6,0.164145502266474,0,0,0
42,0.192137094826903,0,0,0
540,0.219517570475582,0,0,0
18,0.175333406424616,0,0,0
24,0.192029177446384,0,0,0
11925,0.240575138230342,0,0,0
35,0.204547279286198,0,0,0
108,0.216433315637987,0,0,0
19,0.192067662326153,0,0,0
408,0.222448422068264,0,0,0
14,0.182712625581771,0,0,0
51,0.217250079736114,0,0,0
329,0.233683391974773,0,0,0
937,0.233240099435207,0,0,0
63,0.191169789254200,0,0,0
49,0.220220046339091,0,0,0
373,0.227256234369706,0,0,0
2213,0.238021510564722,0,0,0
288,0.218385856931563,0,0,0
106,0.211799244263675,0,0,0
24,0.187387324396987,0,0,0
804,0.23437431210652,0,0,0
95,0.205869210818782,0,0,0
84,0.189373729270883,0,0,0
9,0.196114568663761,0,0,0
13,0.192782809343189,0,0,0
2,0.174139678929932,0,0,0
13,0.223663640930317,0,0,0
8,0.20772884843871,0,0,0
94,0.202453866719734,0,0,0
1916,0.249229128162842,0,0,0
15,0.224101219484583,0,0,0
14,0.163708364244085,0,0,0
131,0.214370784810744,0,0,0
17,0.249527551261708,0,0,0
121,0.210437663227785,0,0,0
6030,0.243296553241089,0,0,0
456204,0.249190883361734,0,0,1743
5,0.175101345472503,0,0,0
9,0.160939811735880,0,0,0
2,0.192975179825444,0,0,0
8,0.164407475171611,0,0,0
368,0.219057540113572,0,0,0
10016,0.234046270148829,0,0,0
2,0.170813822858036,0,0,0
2,0.239076409498230,0,0,0
379,0.238077521228697,0,0,0
35,0.177718504129443,0,0,0
267,0.221942091728561,0,0,0
9,0.178125914391130,0,0,0
28,0.202010645237751,0,0,0
27,0.203557750941254,0,0,0
54,0.167766526995692,0,0,0
775,0.228040744820610,0,0,0
62,0.210800012943801,0,0,0
3,0.206297780440655,0,0,0
23,0.220872509335168,0,0,0
21,0.18712193001993,0,0,0
93,0.207403523705434,0,0,0
4,0.165525358344894,0,0,0
14377,0.24628302261699,0,0,0
3,0.226917184626218,0,0,0
53,0.172077066693455,0,0,0
51,0.182518676870968,0,0,0
91,0.202228264233563,0,0,0
32,0.181747925104573,0,0,0
15,0.164598573951516,0,0,0
8,0.180927986779716,0,0,0
1061,0.239973993310705,0,0,0
29,0.179399232331198,0,0,0
3829,0.234820507760160,0,0,0
330,0.231620759957004,0,0,0
11,0.1844858466601,0,0,0
4,0.174115389348008,0,0,0
18,0.166144980520476,0,0,0
1855,0.247824324355461,0,0,0
4,0.169549869766925,0,0,0
43,0.168427520694677,0,0,0
561,0.209490932880435,0,0,0
328,0.21665476371767,0,0,0
21503,0.245158684540074,0,0,0
8,0.198610288086347,0,0,0
278,0.228237387915142,0,0,0
146,0.161654479370918,0,0,0
43,0.215339478363749,0,0,0
12,0.161420859866776,0,0,0
28,0.226907998437528,0,0,0
232,0.216741623515263,0,0,0
53,0.218204160572495,0,0,0
2,0.177051757615991,0,0,0
51,0.202479883099440,0,0,0
4,0.206737280650996,0,0,0
30,0.182703095504548,0,0,0
16,0.172107636164874,0,0,0
2,0.164257204558235,0,0,0
42,0.179298325574491,0,0,0
152,0.189796699907165,0,0,0
185,0.199206048953347,0,0,0
22,0.177129753613845,0,0,0
13,0.160357697927393,0,0,0
63,0.206047210423276,0,0,0
2,0.183860006306786,0,0,0
1500,0.225787409858312,0,0,0
790,0.225491820052266,0,0,0
40,0.185388489495963,0,0,0
75,0.183193629707675,0,0,0
30,0.211740288680885,0,0,0
2418,0.238094683552627,0,0,0
16,0.195325395150576,0,0,0
20,0.160103926735464,0,0,0
6,0.207961795316078,0,0,0
3,0.201068711685948,0,0,0
3,0.219120095325634,0,0,0
12,0.165529756790493,0,0,0
463174,0.249221475149971,0,0,1856
293,0.240120437270962,0,0,0
107,0.215130050289445,0,0,0
16,0.207203540401533,0,0,0
5,0.188209775679279,0,0,0
8860,0.242042774125002,0,0,0
4,0.18173770603491,0,0,0
23,0.170638611242175,0,0,0
17,0.249926214294974,0,0,0
4432,0.245970015509520,0,0,0
9,0.248427753134165,0,0,0
142,0.227258541886695,0,0,0
864,0.236878626982216,0,0,0
12,0.171534709781408,0,0,0
5,0.183397137036081,0,0,0
43,0.230074113770388,0,0,0
3,0.226099032924976,0,0,0
18,0.161892071603797,0,0,0
927,0.236685057196300,0,0,0
8004,0.248788902938832,0,0,0
18,0.202850119599607,0,0,0
30,0.210294654318132,0,0,0
2,0.177200430345256,0,0,0
71,0.196410937672481,0,0,0
139,0.235979668160435,0,0,0
3,0.181040961486287,0,0,0
40,0.164436637028120,0,0,0
41,0.207840554816648,0,0,0
50,0.184103445399087,0,0,0
13,0.174626665073447,0,0,0
15,0.167833920326084,0,0,0
21,0.238616246681195,0,0,0
247,0.205037243058905,0,0,0
37,0.162088734270073,0,0,0
6,0.210200630885083,0,0,0
10,0.191206967500038,0,0,0
18,0.172172210577410,0,0,0
408,0.230322915855795,0,0,0
39,0.205655763600953,0,0,0
2971,0.243079528312664,0,0,0
3,0.160268763985950,0,0,0
130,0.22514506155625,0,0,0
42,0.209981542646419,0,0,0
3795,0.241955773783848,0,0,0
2,0.185445978560019,0,0,0
43,0.16957360526314,0,0,0
52,0.209050404357258,0,0,0
77900,0.246435348808300,0,0,0
12,0.183203295508865,0,0,0
190,0.219066651011817,0,0,0
3493,0.242888612928800,0,0,0
79,0.203109219544567,0,0,0
13,0.211074668527581,0,0,0
44,0.186661484187935,0,0,0
18,0.207718299226835,0,0,0
245,0.226524535692297,0,0,0
69,0.197418766247574,0,0,0
6111,0.243828331835102,0,0,0
222,0.207575974573847,0,0,0
7,0.235734054257628,0,0,0
59,0.225266613045242,0,0,0
4,0.167350462335162,0,0,0
149,0.200326244023163,0,0,0
4,0.194026205732953,0,0,0
40,0.246981302772183,0,0,0
8020,0.242580529351253,0,0,0
7,0.172656831159256,0,0,0
228,0.227785503191408,0,0,0
26,0.200571058313362,0,0,0
3,0.186976325507276,0,0,0
9,0.2079337071185,0,0,0
3,0.218950023995712,0,0,0
15,0.161660657483153,0,0,0
29,0.186807264175732,0,0,0
42,0.202761878401507,0,0,0
34,0.174259328627959,0,0,0
1061,0.226026191357523,0,0,0
2,0.163752638776787,0,0,0
12,0.189336295146495,0,0,0
3,0.216250203030650,0,0,0
14,0.230793478435371,0,0,0
6,0.160757110868581,0,0,0
2,0.188743939008564,0,0,0
5,0.173828821089119,0,0,0
91,0.235281336372718,0,0,0
81,0.211697626344394,0,0,0
4,0.237285611946136,0,0,0
2,0.166656193255913,0,0,0
17,0.161719624863472,0,0,0
2,0.240008630917873,0,0,0
1992,0.231049109110609,0,0,0
454,0.229738368256949,0,0,0
1682,0.246925392774865,0,0,0
21,0.206550743847620,0,0,0
50,0.228648533488158,0,0,0
107,0.210446996288374,0,0,0
755,0.226113589608576,0,0,0
3,0.180590567274485,0,0,0
95,0.243440009094775,0,0,0
50,0.196977735271212,0,0,0
7,0.175188138026278,0,0,0
2,0.185250505872536,0,0,0
2,0.182270526457578,0,0,0
2,0.174425399757456,0,0,0
2,0.205295456764288,0,0,0
28,0.198828540565446,0,0,0
447,0.213383247775491,0,0,0
2,0.220311399025377,0,0,0
679,0.221187697958667,0,0,0
8,0.227522129083518,0,0,0
13,0.171420841081999,0,0,0
11,0.200617619764525,0,0,0
3,0.240857017254457,0,0,0
103,0.21720397926867,0,0,0
7,0.187958089318126,0,0,0
3,0.206443036936689,0,0,0
5,0.165168919484131,0,0,0
6,0.183467353286687,0,0,0
11,0.199009494204074,0,0,0
26,0.199960603173822,0,0,0
8992,0.243067598077469,0,0,0
34198,0.248457199577242,0,0,0
4,0.234357684485149,0,0,0
5,0.172788537323941,0,0,0
5,0.233723230804317,0,0,0
14,0.184698868475389,0,0,0
3,0.170754097565077,0,0,0
64,0.218510560288560,0,0,0
7,0.160051357785705,0,0,0
93,0.217165608445648,0,0,0
21,0.169278163649142,0,0,0
36,0.182426201030612,0,0,0
15,0.175938282380812,0,0,0
121,0.209817578371149,0,0,0
1597,0.232259149046149,0,0,0
21,0.181438560667448,0,0,0
463,0.212285848339088,0,0,0
819,0.232364175927360,0,0,0
18265,0.243083490962163,0,0,0
3,0.167296752796974,0,0,0
4,0.219315700803418,0,0,0
693,0.234916937407106,0,0,0
11,0.179551120484248,0,0,0
7,0.243568591617513,0,0,0
94,0.226535782949068,0,0,0
4,0.198550839333329,0,0,0
10,0.164110965011641,0,0,0
8,0.183455970683135,0,0,0
775,0.232218237249181,0,0,0
29,0.173540411116555,0,0,0
6,0.227277233593632,0,0,0
10,0.179393548436929,0,0,0
10487,0.244234372284263,0,0,0
15,0.179617003416643,0,0,0
57,0.205252473631408,0,0,0
6,0.175162838089746,0,0,0
2,0.166882320051081,0,0,0
2,0.237194680639077,0,0,0
25,0.172023693080991,0,0,0
865,0.235987862602342,0,0,0
119,0.204313038201071,0,0,0
2,0.160044083530083,0,0,0
65,0.209838343844749,0,0,0
70,0.219500243132934,0,0,0
2,0.224379398506135,0,0,0
105,0.215996630825102,0,0,0
491,0.234763962037396,0,0,0
8,0.169001032679807,0,0,0
12,0.177273768184241,0,0,0
328,0.227287293595728,0,0,0
19826,0.245150208696723,0,0,0
215,0.234890204102267,0,0,0
61,0.166447085537948,0,0,0
64,0.199062928899657,0,0,0
84655,0.247137404319365,0,0,0
2,0.183550614586566,0,0,0
11,0.161860650384333,0,0,0
6,0.165215226460714,0,0,0
29,0.169854298792779,0,0,0
8,0.191507794444915,0,0,0
4110,0.239898968215566,0,0,0
8,0.231292843623087,0,0,0
13,0.189094021683559,0,0,0
1622,0.231468409374356,0,0,0
22,0.176630073832348,0,0,0
7,0.198376816187520,0,0,0
39,0.187385737556033,0,0,0
6,0.187768363954965,0,0,0
7,0.176313364522066,0,0,0
228,0.216318843755871,0,0,0
176,0.195335671741050,0,0,0
8,0.191239764001220,0,0,0
7,0.187977943134028,0,0,0
248,0.207628025542945,0,0,0
3,0.164826092624571,0,0,0
3,0.164001864546444,0,0,0
68,0.229073414988816,0,0,0
12,0.169633219852112,0,0,0
21,0.202661824189126,0,0,0
5,0.215705385485198,0,0,0
18,0.160888766616117,0,0,0
19,0.217642121380195,0,0,0
1803,0.244622849859297,0,0,0
37,0.228598967774305,0,0,0
6,0.177829395933077,0,0,0
6,0.224653897180688,0,0,0
149,0.208827510210685,0,0,0
51,0.17838381763082,0,0,0
14,0.217896818520967,0,0,0
61,0.189369898238219,0,0,0
221,0.245905288672075,0,0,0
11,0.204749692985788,0,0,0
197,0.243038562913425,0,0,0
34,0.232723719067872,0,0,0
1643,0.237621246525086,0,0,0
24,0.187120877085254,0,0,0
14,0.160887808019761,0,0,0
26,0.161179922479205,0,0,0
29,0.180420118696056,0,0,0
766,0.225788357516285,0,0,0
1073,0.215779026770033,0,0,0
4,0.161704628800508,0,0,0
70,0.225975542576052,0,0,0
9,0.163590903626755,0,0,0
3,0.232925581741147,0,0,0
5,0.183599466979504,0,0,0
51,0.213417078540660,0,0,0
178,0.20738042950863,0,0,0
98,0.199892188257072,0,0,0
6,0.164985348009504,0,0,0
24,0.186442276004236,0,0,0
26,0.191889109809417,0,0,0
385,0.227659762930125,0,0,0
32,0.161271696167532,0,0,0
52,0.229015154789668,0,0,0
34,0.187929370005149,0,0,0
5,0.225149591786321,0,0,0
51,0.170786352846771,0,0,0
21,0.220975706845056,0,0,0
73,0.204063257360831,0,0,0
485,0.213144348761998,0,0,0
16,0.215905776715372,0,0,0
606,0.232580695573706,0,0,0
15,0.222639140624087,0,0,0
